Rhondda Cynon Taf,2020-06-23,1,1822,755.2,202,12318
Torfaen,2020-06-05,0,348,370.40000000000003,67,2462
Vale of Glamorgan,2020-06-24,0,751,562.2,129,6692
Wrexham,2020-06-30,13,1126,828.2,165,9286
Wrexham,2020-10-28,52,2824,2077.1,332,36985
Torfaen,2020-10-22,29,826,879.1,192,17231
Monmouthshire,2020-04-14,5,195,206.20000000000002,14,565
Torfaen,2020-06-04,0,348,370.40000000000003,66,2395
Swansea,2020-03-23,9,44,17.8,45,343
Torfaen,2020-07-04,0,355,377.8,67,4515
Rhondda Cynon Taf,2020-06-22,1,1821,754.8000000000001,143,12116
Vale of Glamorgan,2020-08-07,0,791,592.1,151,11731
Vale of Glamorgan,2020-06-23,1,751,562.2,91,6563
Wrexham,2020-06-29,14,1113,818.6,186,9121
Wrexham,2020-10-27,84,2772,2038.9,331,36653
Torfaen,2020-10-21,37,797,848.2,184,17039
Rhondda Cynon Taf,2020-04-08,49,500,207.20000000000002,89,1327
Wrexham,2020-02-15,0,0,0.0,0,2
Powys,2020-06-26,0,320,241.60000000000002,43,4973
Wrexham,2020-06-28,8,1099,808.3000000000001,74,8935
Torfaen,2020-06-03,0,348,370.40000000000003,36,2329
Wrexham,2020-10-26,83,2688,1977.1000000000001,402,36322
Torfaen,2020-07-03,0,355,377.8,91,4448
Rhondda Cynon Taf,2020-06-21,1,1820,754.4000000000001,66,11973
Monmouthshire,2020-04-13,6,190,200.9,12,551
Vale of Glamorgan,2020-06-22,7,750,561.4,102,6472
Torfaen,2020-10-20,34,760,808.8000000000001,180,16855
Torfaen,2020-07-02,0,355,377.8,70,4357
Vale of Glamorgan,2020-08-06,1,791,592.1,129,11580
Wrexham,2020-06-27,8,1091,802.5,59,8861
Rhondda Cynon Taf,2020-06-20,4,1819,753.9000000000001,107,11907
Monmouthshire,2020-04-12,3,184,194.5,9,539
Torfaen,2020-06-02,0,348,370.40000000000003,39,2293
Outside Wales,2020-04-26,0,87,,3,322
Torfaen,2020-10-19,23,726,772.7,209,16675
Wrexham,2020-10-25,30,2605,1916.0,155,35920
Swansea,2020-03-22,5,35,14.200000000000001,30,298
Vale of Glamorgan,2020-06-21,1,743,556.2,45,6370
Torfaen,2020-07-01,0,355,377.8,82,4287
Monmouthshire,2020-04-11,3,181,191.4,6,530
Torfaen,2020-06-01,0,348,370.40000000000003,30,2254
Rhondda Cynon Taf,2020-06-19,2,1815,752.3000000000001,256,11800
Wrexham,2020-06-26,4,1083,796.6,132,8802
Swansea,2020-03-21,2,30,12.100000000000001,29,268
Vale of Glamorgan,2020-06-20,3,742,555.4,70,6325
Wrexham,2020-10-24,35,2575,1894.0,199,35765
Rhondda Cynon Taf,2020-04-07,45,451,186.9,97,1238
Torfaen,2020-06-30,0,355,377.8,67,4205
Monmouthshire,2020-04-10,8,178,188.20000000000002,22,524
Wrexham,2020-06-25,33,1079,793.6,197,8670
Torfaen,2020-05-31,0,348,370.40000000000003,26,2224
Rhondda Cynon Taf,2020-06-18,2,1813,751.5,175,11544
Wrexham,2020-10-11,16,1994,1466.6000000000001,159,31451
Vale of Glamorgan,2020-08-05,0,790,591.4,165,11451
Vale of Glamorgan,2020-06-19,1,739,553.2,136,6255
Torfaen,2020-06-29,0,355,377.8,44,4138
Torfaen,2020-05-30,0,348,370.40000000000003,30,2198
Swansea,2020-07-10,1,1309,530.0,141,14066
Rhondda Cynon Taf,2020-04-06,38,406,168.3,66,1141
Rhondda Cynon Taf,2020-06-17,8,1811,750.6,184,11369
Wrexham,2020-06-24,12,1046,769.4000000000001,146,8473
Monmouthshire,2020-04-09,14,170,179.70000000000002,18,502
Vale of Glamorgan,2020-06-18,3,738,552.4,88,6119
Neath Port Talbot,2020-05-10,8,549,383.1,55,2161
Newport,2020-08-31,1,913,590.3000000000001,118,14770
Newport,2020-05-31,2,851,550.2,40,4247
Wrexham,2020-10-10,32,1978,1454.9,190,31292
Neath Port Talbot,2020-05-09,2,541,377.5,81,2106
Swansea,2020-07-09,0,1308,529.6,206,13925
Newport,2020-05-30,0,849,548.9,42,4207
Rhondda Cynon Taf,2020-04-05,22,368,152.5,53,1075
Pembrokeshire,2020-05-07,2,247,196.3,44,1381
Powys,2020-06-25,1,320,241.60000000000002,89,4930
Newport,2020-08-30,0,912,589.6,98,14652
Powys,2020-06-24,0,319,240.9,69,4841
Newport,2020-05-29,2,849,548.9,75,4165
Swansea,2020-07-08,2,1308,529.6,300,13719
Neath Port Talbot,2020-05-08,8,539,376.1,89,2025
Wrexham,2020-10-09,48,1946,1431.3000000000002,462,31102
Swansea,2020-07-07,1,1306,528.8000000000001,143,13419
Newport,2020-05-28,3,847,547.6,114,4090
Powys,2020-06-23,2,319,240.9,60,4772
Pembrokeshire,2020-05-06,6,245,194.70000000000002,83,1337
Powys,2020-09-16,1,461,348.1,209,14625
Newport,2020-08-29,0,912,589.6,127,14554
Rhondda Cynon Taf,2020-04-04,32,346,143.4,52,1022
Neath Port Talbot,2020-05-07,4,531,370.5,68,1936
Swansea,2020-07-06,0,1305,528.4,245,13276
Newport,2020-05-27,3,844,545.7,59,3976
Newport,2020-08-28,2,912,589.6,195,14427
Wrexham,2020-10-08,54,1898,1396.0,461,30640
Rhondda Cynon Taf,2020-04-03,42,314,130.1,67,970
Pembrokeshire,2020-05-05,7,239,190.0,66,1254
Powys,2020-06-22,0,317,239.4,62,4712
Newport,2020-05-26,4,841,543.7,154,3917
Neath Port Talbot,2020-05-06,4,527,367.70000000000005,46,1868
Wrexham,2020-02-14,0,0,0.0,0,2
Swansea,2020-07-05,1,1305,528.4,34,13031
Newport,2020-08-27,3,910,588.3000000000001,239,14232
Pembrokeshire,2020-05-04,2,232,184.4,47,1188
Wrexham,2020-10-07,30,1844,1356.3000000000002,409,30179
Powys,2020-06-21,0,317,239.4,32,4650
Powys,2020-09-15,4,460,347.3,305,14416
Pembrokeshire,2020-09-03,3,324,257.5,238,12856
Rhondda Cynon Taf,2020-04-02,39,272,112.7,71,903
Newport,2020-08-26,1,907,586.4,260,13993
Neath Port Talbot,2020-05-05,1,523,364.90000000000003,60,1822
Newport,2020-05-25,1,837,541.1,42,3763
Pembrokeshire,2020-05-03,0,230,182.8,19,1141
Wrexham,2020-10-06,53,1814,1334.2,474,29770
Swansea,2020-07-04,0,1304,528.0,55,12997
Wrexham,2020-02-13,0,0,0.0,0,2
Newport,2020-05-24,0,836,540.5,49,3721
Rhondda Cynon Taf,2020-04-01,40,233,96.60000000000001,97,832
Newport,2020-08-25,7,906,585.7,189,13733
Powys,2020-06-20,0,317,239.4,27,4618
Neath Port Talbot,2020-05-04,0,522,364.20000000000005,44,1762
Pembrokeshire,2020-05-02,1,230,182.8,21,1122
Wrexham,2020-10-05,31,1761,1295.3000000000002,383,29296
Powys,2020-09-14,1,456,344.3,260,14111
Swansea,2020-07-03,1,1304,528.0,133,12942
Pembrokeshire,2020-05-01,5,229,182.0,38,1101
Newport,2020-05-23,3,836,540.5,185,3672
Newport,2020-08-24,0,899,581.2,147,13544
Wrexham,2020-10-04,39,1730,1272.5,246,28913
Pembrokeshire,2020-09-02,0,321,255.10000000000002,231,12618
Powys,2020-06-19,2,317,239.4,44,4591
Neath Port Talbot,2020-05-03,2,522,364.20000000000005,32,1718
Rhondda Cynon Taf,2020-03-31,27,193,80.0,58,735
Newport,2020-05-22,4,833,538.5,116,3487
Neath Port Talbot,2020-05-02,1,520,362.8,48,1686
Newport,2020-08-23,0,899,581.2,86,13397
Pembrokeshire,2020-04-30,3,224,178.0,36,1063
Wrexham,2020-10-03,29,1691,1243.8000000000002,204,28667
Swansea,2020-07-02,4,1303,527.5,178,12809
Powys,2020-06-18,1,315,237.9,66,4547
Rhondda Cynon Taf,2020-03-30,37,166,68.8,90,677
Powys,2020-09-13,2,455,343.6,157,13851
Neath Port Talbot,2020-05-01,7,519,362.1,47,1638
Newport,2020-05-21,3,829,536.0,164,3371
Newport,2020-08-22,0,899,581.2,66,13311
Powys,2020-09-12,4,453,342.1,163,13694
Rhondda Cynon Taf,2020-03-29,16,129,53.5,44,587
Wrexham,2020-10-02,27,1662,1222.4,344,28463
Powys,2020-06-17,1,314,237.10000000000002,46,4481
Swansea,2020-07-01,1,1299,525.9,166,12631
Newport,2020-05-20,2,826,534.0,84,3207
Neath Port Talbot,2020-04-30,9,512,357.3,58,1591
Torfaen,2020-10-18,9,703,748.2,67,16466
Wrexham,2020-10-01,28,1635,1202.6000000000001,275,28119
Powys,2020-06-16,0,313,236.3,96,4435
Newport,2020-08-21,0,899,581.2,148,13245
Newport,2020-05-19,3,824,532.7,90,3123
Rhondda Cynon Taf,2020-03-28,14,113,46.800000000000004,37,543
Swansea,2020-06-30,1,1298,525.5,193,12465
Neath Port Talbot,2020-04-29,4,503,351.0,43,1533
Wrexham,2020-02-12,0,0,0.0,0,2
Powys,2020-06-15,0,313,236.3,63,4339
Torfaen,2020-10-17,13,694,738.6,103,16399
Newport,2020-05-18,8,821,530.8000000000001,68,3033
Newport,2020-08-20,0,899,581.2,149,13097
Wrexham,2020-09-30,22,1607,1182.0,313,27844
Swansea,2020-06-29,0,1297,525.1,101,12272
Rhondda Cynon Taf,2020-03-27,37,99,41.0,79,506
Powys,2020-09-11,3,449,339.0,291,13531
Neath Port Talbot,2020-04-28,3,499,348.20000000000005,38,1490
Torfaen,2020-10-16,17,681,724.8000000000001,152,16296
Powys,2020-06-14,1,313,236.3,88,4276
Pembrokeshire,2020-09-01,0,321,255.10000000000002,375,12387
Newport,2020-05-17,0,813,525.6,26,2965
Newport,2020-08-19,3,899,581.2,141,12948
Swansea,2020-06-28,0,1297,525.1,60,12171
Rhondda Cynon Taf,2020-03-26,17,62,25.700000000000003,57,427
Wrexham,2020-09-29,11,1585,1165.8,302,27531
Wrexham,2020-02-11,0,0,0.0,0,2
Powys,2020-09-10,0,446,336.8,193,13240
Newport,2020-05-16,2,813,525.6,32,2939
Neath Port Talbot,2020-04-27,5,496,346.1,44,1452
Swansea,2020-06-27,0,1297,525.1,86,12111
Powys,2020-06-13,0,312,235.60000000000002,65,4188
Newport,2020-08-18,2,896,579.3000000000001,128,12807
Rhondda Cynon Taf,2020-03-25,13,45,18.7,62,370
Wrexham,2020-09-28,21,1574,1157.7,305,27229
Torfaen,2020-10-15,12,664,706.7,136,16144
Newport,2020-05-15,2,811,524.3000000000001,49,2907
Wrexham,2020-02-10,0,0,0.0,0,2
Pembrokeshire,2020-08-31,1,321,255.10000000000002,140,12012
Newport,2020-08-17,0,894,578.0,146,12679
Swansea,2020-06-26,0,1297,525.1,88,12025
Neath Port Talbot,2020-04-26,7,491,342.6,36,1408
Powys,2020-06-12,0,312,235.60000000000002,96,4123
Wrexham,2020-09-27,14,1553,1142.3,168,26924
Rhondda Cynon Taf,2020-03-24,11,32,13.3,59,308
Powys,2020-09-09,4,446,336.8,249,13047
Newport,2020-05-14,2,809,523.0,55,2858
Torfaen,2020-10-14,13,652,693.9000000000001,175,16008
Newport,2020-08-16,2,894,578.0,74,12533
Wrexham,2020-09-26,14,1539,1132.0,183,26756
Swansea,2020-06-25,1,1297,525.1,224,11937
Powys,2020-06-11,0,312,235.60000000000002,119,4027
Neath Port Talbot,2020-04-25,13,484,337.70000000000005,32,1372
Newport,2020-05-13,3,807,521.7,63,2803
Powys,2020-09-08,4,442,333.70000000000005,168,12798
Rhondda Cynon Taf,2020-03-23,6,21,8.700000000000001,31,249
Pembrokeshire,2020-08-30,2,320,254.3,96,11872
Newport,2020-08-15,0,892,576.7,76,12459
Torfaen,2020-10-13,23,639,680.1,232,15833
Wrexham,2020-09-25,6,1525,1121.7,268,26573
Powys,2020-06-10,0,312,235.60000000000002,150,3908
Swansea,2020-06-24,0,1296,524.7,349,11713
Neath Port Talbot,2020-04-24,13,471,328.6,45,1340
Newport,2020-05-12,3,804,519.8000000000001,54,2740
Rhondda Cynon Taf,2020-03-22,5,15,6.2,34,218
Newport,2020-08-14,1,892,576.7,206,12383
Wrexham,2020-02-09,0,0,0.0,0,2
Torfaen,2020-10-12,11,616,655.6,170,15601
Neath Port Talbot,2020-04-23,6,458,319.6,34,1295
Wrexham,2020-09-24,12,1519,1117.3,235,26305
Swansea,2020-06-23,1,1296,524.7,250,11364
Powys,2020-06-09,0,312,235.60000000000002,136,3758
Powys,2020-09-07,22,438,330.70000000000005,502,12630
Rhondda Cynon Taf,2020-03-21,1,10,4.1000000000000005,38,184
Newport,2020-05-11,3,801,517.9,43,2686
Pembrokeshire,2020-08-29,1,318,252.70000000000002,100,11776
Newport,2020-08-13,0,891,576.0,227,12177
Neath Port Talbot,2020-04-22,15,452,315.40000000000003,42,1261
Torfaen,2020-10-11,8,605,643.9000000000001,99,15431
Swansea,2020-06-22,0,1295,524.3000000000001,148,11114
Wrexham,2020-09-23,6,1507,1108.4,283,26070
Powys,2020-06-08,0,312,235.60000000000002,161,3622
Newport,2020-05-10,2,798,515.9,32,2643
Powys,2020-09-06,7,416,314.1,157,12128
Rhondda Cynon Taf,2020-03-20,6,9,3.7,20,146
Neath Port Talbot,2020-04-21,11,437,304.90000000000003,36,1219
Newport,2020-08-12,2,891,576.0,149,11950
Swansea,2020-06-21,1,1295,524.3000000000001,68,10966
Wrexham,2020-09-22,9,1501,1104.0,263,25787
Wrexham,2020-02-08,0,0,0.0,0,2
Powys,2020-06-07,0,312,235.60000000000002,128,3461
Pembrokeshire,2020-08-28,2,317,252.0,113,11676
Newport,2020-05-09,5,796,514.6,55,2611
Neath Port Talbot,2020-04-20,16,426,297.2,49,1183
Rhondda Cynon Taf,2020-03-19,1,3,1.2000000000000002,21,126
Newport,2020-08-11,1,889,574.7,137,11801
Torfaen,2020-10-10,12,597,635.4000000000001,156,15332
Powys,2020-09-05,1,409,308.8,126,11971
Powys,2020-06-06,2,312,235.60000000000002,178,3333
Pembrokeshire,2020-08-27,3,315,250.4,101,11563
Swansea,2020-06-20,0,1294,523.9,81,10898
Wrexham,2020-09-21,4,1492,1097.4,294,25524
Wrexham,2020-02-07,0,0,0.0,2,2
Newport,2020-05-08,11,791,511.40000000000003,112,2556
Neath Port Talbot,2020-04-19,10,410,286.1,27,1134
Outside Wales,2020-04-25,1,87,,6,319
Torfaen,2020-10-09,7,585,622.6,163,15176
Newport,2020-08-10,2,888,574.1,151,11664
Rhondda Cynon Taf,2020-03-18,0,2,0.8,5,105
Vale of Glamorgan,2020-08-04,0,790,591.4,157,11286
Torfaen,2020-10-08,12,578,615.1,218,15013
Wrexham,2020-09-20,3,1488,1094.5,143,25230
Powys,2020-06-05,1,310,234.10000000000002,152,3155
Rhondda Cynon Taf,2020-03-17,0,2,0.8,21,100
Outside Wales,2020-04-24,3,86,,7,313
Swansea,2020-06-19,0,1294,523.9,101,10817
Vale of Glamorgan,2020-08-03,1,790,591.4,166,11129
Newport,2020-08-09,0,886,572.8000000000001,65,11513
Neath Port Talbot,2020-04-18,15,400,279.1,29,1107
Powys,2020-06-04,3,309,233.3,245,3003
Rhondda Cynon Taf,2020-03-16,0,2,0.8,12,79
Vale of Glamorgan,2020-08-02,1,789,590.6,69,10963
Wrexham,2020-09-19,0,1485,1092.3,145,25087
Blaenau Gwent,2020-05-23,1,331,473.8,29,1509
Newport,2020-08-08,0,886,572.8000000000001,72,11448
Swansea,2020-06-18,0,1294,523.9,111,10716
Neath Port Talbot,2020-04-17,19,385,268.6,43,1078
Rhondda Cynon Taf,2020-03-15,0,2,0.8,6,67
Swansea,2020-06-17,0,1294,523.9,105,10605
Blaenau Gwent,2020-05-22,1,330,472.40000000000003,39,1480
Pembrokeshire,2020-08-26,0,312,248.0,83,11462
Wrexham,2020-02-06,0,0,0.0,0,0
Newport,2020-08-07,0,886,572.8000000000001,148,11376
Wrexham,2020-09-18,2,1485,1092.3,299,24942
Vale of Glamorgan,2020-08-01,0,788,589.9,54,10894
Powys,2020-09-04,14,408,308.1,304,11845
Neath Port Talbot,2020-04-16,25,366,255.4,53,1035
Rhondda Cynon Taf,2020-03-14,0,2,0.8,4,61
Swansea,2020-03-20,4,28,11.3,26,239
Swansea,2020-06-16,0,1294,523.9,118,10500
Newport,2020-08-06,0,886,572.8000000000001,166,11228
Blaenau Gwent,2020-05-21,0,329,470.90000000000003,35,1441
Torfaen,2020-10-07,11,566,602.4,135,14795
Vale of Glamorgan,2020-07-31,1,788,589.9,135,10840
Wrexham,2020-09-17,2,1483,1090.8,246,24643
Neath Port Talbot,2020-04-15,25,341,237.9,62,982
Rhondda Cynon Taf,2020-03-13,2,2,0.8,11,57
Powys,2020-06-03,4,306,231.10000000000002,196,2758
Swansea,2020-03-19,4,24,9.700000000000001,30,213
Torfaen,2020-10-06,16,555,590.7,189,14660
Blaenau Gwent,2020-05-20,2,329,470.90000000000003,58,1406
Newport,2020-08-05,1,886,572.8000000000001,108,11062
Neath Port Talbot,2020-04-14,15,316,220.5,36,920
Wrexham,2020-09-16,2,1481,1089.3,287,24397
Powys,2020-06-02,3,302,228.0,139,2562
Rhondda Cynon Taf,2020-03-12,0,0,0.0,4,46
Swansea,2020-03-18,2,20,8.1,16,183
Torfaen,2020-10-05,11,539,573.6,204,14471
Swansea,2020-06-15,0,1294,523.9,217,10382
Blaenau Gwent,2020-05-19,1,327,468.1,16,1348
Newport,2020-08-04,0,885,572.2,172,10954
Neath Port Talbot,2020-04-13,16,301,210.0,38,884
Swansea,2020-03-17,1,18,7.300000000000001,40,167
Blaenau Gwent,2020-05-18,1,326,466.6,20,1332
Powys,2020-06-01,3,299,225.8,136,2423
Pembrokeshire,2020-08-25,1,312,248.0,200,11379
Vale of Glamorgan,2020-07-30,2,787,589.1,85,10705
Wrexham,2020-09-15,3,1479,1087.8,267,24110
Swansea,2020-06-14,0,1294,523.9,91,10165
Newport,2020-08-03,0,885,572.2,130,10782
Rhondda Cynon Taf,2020-03-11,0,0,0.0,3,42
Powys,2020-09-03,2,394,297.5,117,11541
Neath Port Talbot,2020-04-12,17,285,198.9,48,846
Powys,2020-05-31,0,296,223.5,25,2287
Swansea,2020-06-13,0,1294,523.9,182,10074
Blaenau Gwent,2020-05-17,3,325,465.20000000000005,21,1312
Newport,2020-08-02,1,885,572.2,60,10652
Wrexham,2020-09-14,5,1476,1085.6000000000001,334,23843
Rhondda Cynon Taf,2020-03-10,0,0,0.0,3,39
Powys,2020-09-02,6,392,296.0,248,11424
Wrexham,2020-02-05,0,0,0.0,0,0
Neath Port Talbot,2020-04-11,9,268,187.0,25,798
Swansea,2020-03-16,1,17,6.9,12,127
Blaenau Gwent,2020-05-16,4,322,460.90000000000003,90,1291
Powys,2020-05-30,0,296,223.5,21,2262
Swansea,2020-06-12,0,1294,523.9,152,9892
Powys,2020-09-01,2,386,291.5,226,11176
Rhondda Cynon Taf,2020-03-09,0,0,0.0,0,36
Newport,2020-08-01,0,884,571.5,54,10592
Wrexham,2020-02-04,0,0,0.0,0,0
Wrexham,2020-09-13,0,1471,1082.0,93,23509
Neath Port Talbot,2020-04-10,23,259,180.70000000000002,46,773
Blaenau Gwent,2020-05-15,4,318,455.20000000000005,90,1201
Swansea,2020-06-11,2,1294,523.9,170,9740
Pembrokeshire,2020-08-24,2,311,247.20000000000002,129,11179
Rhondda Cynon Taf,2020-03-08,0,0,0.0,0,36
Wrexham,2020-02-03,0,0,0.0,0,0
Powys,2020-05-29,0,296,223.5,105,2241
Blaenau Gwent,2020-05-14,0,314,449.5,18,1111
Swansea,2020-06-10,0,1292,523.1,202,9570
Newport,2020-07-31,0,884,571.5,106,10538
Wrexham,2020-09-12,5,1471,1082.0,140,23416
Neath Port Talbot,2020-04-09,14,236,164.70000000000002,37,727
Swansea,2020-03-15,1,16,6.5,10,115
Rhondda Cynon Taf,2020-03-07,0,0,0.0,0,36
Outside Wales,2020-04-23,2,83,,5,306
Torfaen,2020-10-04,8,528,561.9,126,14267
Powys,2020-05-28,2,296,223.5,69,2136
Wrexham,2020-09-11,1,1466,1078.3,275,23276
Newport,2020-07-30,0,884,571.5,180,10432
Swansea,2020-06-09,1,1292,523.1,118,9368
Blaenau Gwent,2020-05-13,0,314,449.5,23,1093
Rhondda Cynon Taf,2020-03-06,0,0,0.0,1,36
Neath Port Talbot,2020-04-08,19,222,154.9,51,690
Powys,2020-08-31,0,384,290.0,68,10950
Powys,2020-05-27,5,294,222.0,38,2067
Vale of Glamorgan,2020-07-29,3,785,587.6,91,10620
Pembrokeshire,2020-08-23,0,309,245.60000000000002,53,11050
Torfaen,2020-10-03,8,520,553.4,124,14141
Rhondda Cynon Taf,2020-03-05,0,0,0.0,5,35
Blaenau Gwent,2020-05-12,0,314,449.5,18,1070
Powys,2020-05-26,2,289,218.20000000000002,35,2029
Swansea,2020-06-08,2,1291,522.7,183,9250
Newport,2020-07-29,0,884,571.5,91,10252
Pembrokeshire,2020-08-22,3,309,245.60000000000002,66,10997
Powys,2020-08-30,0,384,290.0,63,10882
Wrexham,2020-09-10,2,1465,1077.5,290,23001
Rhondda Cynon Taf,2020-03-04,0,0,0.0,4,30
Neath Port Talbot,2020-04-07,23,203,141.6,43,639
Blaenau Gwent,2020-05-11,1,314,449.5,16,1052
Powys,2020-05-25,3,287,216.70000000000002,28,1994
Swansea,2020-06-07,1,1289,521.9,135,9067
Newport,2020-07-28,0,884,571.5,144,10161
Neath Port Talbot,2020-04-06,9,180,125.60000000000001,25,596
Torfaen,2020-10-02,11,512,544.9,189,14017
Blaenau Gwent,2020-05-10,0,313,448.0,12,1036
Rhondda Cynon Taf,2020-03-03,0,0,0.0,1,26
Swansea,2020-06-06,2,1288,521.5,101,8932
Wrexham,2020-09-09,4,1463,1076.1000000000001,339,22711
Powys,2020-05-24,3,284,214.4,36,1966
Newport,2020-07-27,1,884,571.5,156,10017
Powys,2020-08-29,2,384,290.0,69,10819
Blaenau Gwent,2020-05-09,3,313,448.0,15,1024
Neath Port Talbot,2020-04-05,20,171,119.30000000000001,38,571
Rhondda Cynon Taf,2020-03-02,0,0,0.0,2,25
Torfaen,2020-10-01,10,501,533.2,161,13828
Swansea,2020-06-05,2,1286,520.7,171,8831
Powys,2020-08-28,4,382,288.40000000000003,110,10750
Swansea,2020-03-14,0,15,6.1000000000000005,5,105
Wrexham,2020-09-08,6,1459,1073.1000000000001,277,22372
Newport,2020-07-26,0,883,570.9,111,9861
Powys,2020-05-23,5,281,212.20000000000002,128,1930
Pembrokeshire,2020-08-21,0,306,243.20000000000002,104,10931
Blaenau Gwent,2020-05-08,0,310,443.70000000000005,31,1009
Neath Port Talbot,2020-04-04,16,151,105.4,38,533
Rhondda Cynon Taf,2020-03-01,0,0,0.0,0,23
Wrexham,2020-06-23,68,1034,760.5,322,8327
Newport,2020-07-25,0,883,570.9,61,9750
Blaenau Gwent,2020-05-07,7,310,443.70000000000005,41,978
Wrexham,2020-09-07,8,1453,1068.7,261,22095
Swansea,2020-06-04,0,1284,519.9,233,8660
Powys,2020-05-22,1,276,208.4,56,1802
Neath Port Talbot,2020-04-03,17,135,94.2,38,495
Rhondda Cynon Taf,2020-02-29,0,0,0.0,3,23
Torfaen,2020-09-30,8,491,522.6,187,13667
Swansea,2020-06-03,0,1284,519.9,170,8427
Powys,2020-08-27,2,378,285.40000000000003,130,10640
Rhondda Cynon Taf,2020-02-28,0,0,0.0,2,20
Wrexham,2020-09-06,8,1445,1062.8,154,21834
Blaenau Gwent,2020-05-06,4,303,433.70000000000005,24,937
Newport,2020-07-24,4,883,570.9,123,9689
Powys,2020-05-21,4,275,207.60000000000002,108,1746
Powys,2020-08-26,2,376,283.90000000000003,92,10510
Rhondda Cynon Taf,2020-02-27,0,0,0.0,5,18
Newport,2020-07-23,0,879,568.3000000000001,168,9566
Swansea,2020-06-02,2,1284,519.9,195,8257
Blaenau Gwent,2020-05-05,7,299,428.0,34,913
Wrexham,2020-09-05,4,1437,1057.0,133,21680
Powys,2020-05-20,11,271,204.60000000000002,105,1638
Pembrokeshire,2020-08-20,0,306,243.20000000000002,131,10827
Torfaen,2020-09-29,8,483,514.0,232,13480
Powys,2020-05-19,2,260,196.3,82,1533
Rhondda Cynon Taf,2020-02-26,0,0,0.0,0,13
Newport,2020-07-22,0,879,568.3000000000001,82,9398
Powys,2020-08-25,0,374,282.40000000000003,113,10418
Wrexham,2020-09-04,11,1433,1054.0,240,21547
Outside Wales,2020-04-22,1,81,,11,301
Pembrokeshire,2020-08-19,0,306,243.20000000000002,112,10696
Torfaen,2020-09-28,10,475,505.5,232,13248
Rhondda Cynon Taf,2020-02-25,0,0,0.0,0,13
Newport,2020-07-21,0,879,568.3000000000001,85,9316
Powys,2020-05-18,1,258,194.8,29,1451
Powys,2020-08-24,3,374,282.40000000000003,178,10305
Wrexham,2020-09-03,1,1422,1045.9,197,21307
Pembrokeshire,2020-08-18,0,306,243.20000000000002,186,10584
Torfaen,2020-09-27,5,465,494.90000000000003,79,13016
Outside Wales,2020-04-21,5,80,,10,290
Swansea,2020-03-13,3,15,6.1000000000000005,20,100
Bridgend,2020-02-24,0,0,0.0,0,10
Wrexham,2020-09-02,7,1421,1045.2,262,21110
Newport,2020-07-20,0,879,568.3000000000001,84,9231
Powys,2020-08-23,0,371,280.1,27,10127
Pembrokeshire,2020-08-17,1,306,243.20000000000002,107,10398
Torfaen,2020-09-26,8,460,489.6,108,12937
Vale of Glamorgan,2020-07-28,0,782,585.4,116,10529
Swansea,2020-03-12,9,12,4.9,22,80
Bridgend,2020-02-23,0,0,0.0,2,10
Outside Wales,2020-04-20,5,75,,11,280
Wrexham,2020-09-01,2,1414,1040.0,292,20848
Powys,2020-08-22,0,371,280.1,45,10100
Newport,2020-07-19,0,879,568.3000000000001,34,9147
Pembrokeshire,2020-08-16,0,305,242.4,53,10291
Vale of Glamorgan,2020-07-27,0,782,585.4,105,10413
Bridgend,2020-02-22,0,0,0.0,2,8
Torfaen,2020-09-25,5,452,481.1,228,12829
Wrexham,2020-08-31,1,1412,1038.6000000000001,215,20556
Newport,2020-07-18,0,879,568.3000000000001,45,9113
Powys,2020-05-17,2,257,194.10000000000002,52,1422
Blaenau Gwent,2020-05-04,1,292,418.0,17,879
Rhondda Cynon Taf,2020-02-24,0,0,0.0,0,13
Neath Port Talbot,2020-04-02,13,118,82.30000000000001,42,457
Pembrokeshire,2020-08-15,1,305,242.4,57,10238
Torfaen,2020-09-24,9,447,475.70000000000005,237,12601
Powys,2020-08-21,0,371,280.1,118,10055
Bridgend,2020-02-21,0,0,0.0,0,6
Vale of Glamorgan,2020-07-26,0,782,585.4,45,10308
Newport,2020-07-17,1,879,568.3000000000001,150,9068
Blaenau Gwent,2020-05-03,2,291,416.5,12,862
Rhondda Cynon Taf,2020-02-23,0,0,0.0,0,13
Torfaen,2020-09-23,9,438,466.20000000000005,152,12364
Neath Port Talbot,2020-04-01,8,105,73.3,27,415
Wrexham,2020-08-30,3,1411,1037.8,83,20341
Pembrokeshire,2020-08-14,0,304,241.60000000000002,122,10181
Powys,2020-05-16,5,255,192.5,68,1370
Blaenau Gwent,2020-05-02,9,289,413.70000000000005,57,850
Wrexham,2020-08-29,1,1408,1035.6000000000001,81,20258
Torfaen,2020-09-22,8,429,456.6,196,12212
Pembrokeshire,2020-08-13,0,304,241.60000000000002,118,10059
Neath Port Talbot,2020-03-31,14,97,67.7,31,388
Bridgend,2020-02-20,0,0,0.0,0,6
Powys,2020-05-15,2,250,188.8,70,1302
Powys,2020-08-20,2,371,280.1,80,9937
Rhondda Cynon Taf,2020-02-22,0,0,0.0,1,13
Pembrokeshire,2020-08-12,0,304,241.60000000000002,92,9941
Blaenau Gwent,2020-05-01,2,280,400.8,21,793
Neath Port Talbot,2020-03-30,22,83,57.900000000000006,43,357
Bridgend,2020-02-19,0,0,0.0,0,6
Wrexham,2020-08-28,0,1407,1034.9,262,20177
